img,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,id
2.jpg,121.60811,98.34949,106.55799,140.3312,163.00199,129.19947,101.97401,59.07494,64.52147,89.20488,99.86315,166.21304,160.50645,98.54628,101.13389,6
3.jpg,146.58114,99.01116,112.8248,127.97028,153.77325,135.20299,85.90038,80.96694,85.42637,91.00973,86.13469,160.32643,170.60325,95.99169,102.17414,6
4.webp,159.24314,83.99127,109.10517,146.95138,167.20171,123.56499,85.50189,67.59534,78.45162,99.89189,82.31043,157.75978,162.966,101.57768,102.49945,6
5.jpg,134.76119,107.51722,100.67789,133.50735,162.35849,122.10055,88.84014,77.22236,69.33521,84.10454,90.19259,162.91296,169.56868,94.93784,101.8092,6
6.jpg,154.15674,94.14286,100.47076,154.81496,170.45683,102.31913,80.0684,68.54504,66.23063,83.2739,86.66284,157.88766,174.41433,103.37991,103.09775,6
a.jpg,133.95837,106.44283,99.36958,135.05424,162.5004,123.22025,90.84144,75.55469,68.76432,85.99081,83.3817,159.50196,170.10642,101.49066,108.25569,6
aa.jpg,152.47543,94.4794,115.97165,132.61533,151.91594,134.35684,91.67647,87.71407,96.811,97.68041,86.54759,163.89207,165.84894,96.51557,96.5767,6
aaa.jpg,156.16364,86.0972,105.49099,157.0773,167.81648,125.41849,91.26475,56.88289,69.92108,92.24803,87.88351,156.32425,164.01778,95.19152,92.90892,6
b.jpg,159.97015,94.55624,101.81213,149.70669,161.83018,109.78671,72.62099,79.25952,76.20256,90.36063,86.02371,159.84447,168.51439,83.06076,114.21659,6
bb.jpg,147.14944,93.63341,108.75955,151.01383,161.41881,133.99614,112.37041,42.9133,77.20639,104.46358,77.52969,159.84346,163.72253,104.91112,106.17622,6
bbbb.jpg,133.67829,101.77765,104.99348,146.87186,152.98258,116.071,88.02425,77.24435,83.39872,86.72311,89.2681,168.48593,176.76815,79.09468,91.27204,6
c.jpg,170.24399,89.56673,105.40287,155.78421,169.80499,119.67171,98.80037,66.19494,71.54158,87.7618,91.51422,165.6289,166.24476,94.08885,99.79934,6
ccc.jpg,150.31931,104.79679,107.37311,130.9041,164.9743,135.66778,115.72543,70.6229,79.10269,93.40868,91.58078,162.68204,164.81396,85.34891,85.96662,6
d.jpg,151.65579,98.32278,84.77639,150.71793,167.26041,117.68581,91.86009,53.27278,53.90758,93.88988,78.91875,161.4035,170.15794,104.14614,102.03653,6
dd.jpg,153.10902,115.50461,98.27444,116.375,162.79136,147.91015,93.61595,64.57787,85.02295,136.25875,56.15837,168.98496,175.0764,153.64315,109.30306,6
e.jpg,165.21561,93.9063,111.91282,139.90618,160.49133,134.90269,102.96757,78.85765,97.76538,114.29804,68.24082,164.51987,167.66839,113.34039,110.85599,6
f.webp,137.88382,102.3312,102.77676,145.04989,164.61518,111.36792,96.15764,65.81743,66.51562,88.72855,88.55728,157.60914,161.86396,91.79108,99.18467,6
gg.jpg,141.7825,103.81667,102.56451,146.3039,171.59477,118.23421,115.21932,72.31039,68.37335,85.27126,88.96442,160.4656,172.59151,88.76843,98.19459,6
ggg.webp,147.29311,107.13149,105.77151,132.46047,170.62164,138.82868,111.1897,65.80618,92.51993,133.45633,49.50449,168.95944,170.51829,109.84635,118.18365,6
h.jpg,132.60694,96.19966,109.85025,135.80173,160.926,124.26318,96.29469,68.48503,76.86587,96.16261,90.52677,159.81823,169.0312,102.6034,91.65705,6
hivv.jpg,132.98737,107.93625,93.73546,154.16817,167.45611,133.00021,127.07691,62.34228,76.84766,94.41985,85.79227,160.46453,160.58641,86.85293,99.44345,6
ii.jpg,114.60577,99.19674,116.00392,134.76255,156.7196,134.07544,107.90946,71.80275,89.74833,122.6212,101.225,160.64525,160.91523,118.71172,103.36487,6
images.jpg,152.01252,106.86186,100.62445,127.78449,153.14254,123.55013,85.72503,83.17495,76.72889,100.1604,78.5815,151.50664,159.44219,116.28047,112.97529,6
j.jpg,143.20033,104.90699,111.04161,135.48501,161.15348,131.84774,109.46344,76.90857,103.90554,109.52755,80.84513,166.45046,161.3218,101.25278,94.95014,6
jj.jpg,137.45968,119.64454,110.95484,127.14519,165.03896,127.2216,134.65638,73.55054,89.25622,94.74671,90.39139,164.50072,162.75593,92.07062,94.01152,6
k.webp,142.60119,97.7886,108.79861,137.05955,155.6096,116.34822,83.40441,74.91138,73.38119,82.2564,92.12716,165.97343,175.12653,106.69441,101.52724,6
kk.jpg,157.02201,84.80657,110.79915,150.24087,168.07073,119.35139,94.54311,65.59051,78.69958,92.53915,94.74469,165.60225,163.79626,92.40079,91.42497,6
l.jpg,135.81015,95.69099,110.49896,144.51373,165.70203,121.81004,101.80652,64.30752,70.25943,96.99696,84.0387,156.81797,164.98585,117.77817,105.1285,6
m.jpg,157.73103,95.45266,101.85897,146.51652,171.80895,132.43588,114.22176,55.88362,78.20845,129.04725,85.41846,162.09288,170.94067,101.04075,92.00852,6
n.webp,120.39425,97.51995,115.80258,137.84845,159.38906,127.57484,111.92883,75.30335,85.54219,88.5173,100.4728,164.99572,161.10682,105.2637,89.91013,6
nnnn.jpg,161.92267,89.52985,107.18388,133.29295,151.66668,133.82631,88.42665,65.93523,75.02631,96.36818,86.13883,162.59871,165.12203,89.26395,93.7055,6
o.jpg,168.6539,91.00902,98.88934,143.21108,166.50657,132.71157,97.85175,55.22909,61.51,93.28554,86.71844,149.57472,165.17859,118.82438,105.39825,6
oo.jpg,151.8186,95.40665,97.23763,154.34304,170.90387,121.72902,93.95658,62.00876,71.33727,92.50046,84.01773,160.13492,167.21098,88.75654,95.53887,6
plank-la-gi.jpg,131.99269,90.56151,110.13737,144.75433,158.07456,124.7632,85.89839,72.67747,75.45557,91.22153,92.77783,164.95194,168.80501,93.32022,87.63358,6
ppp.png,151.81931,96.38238,112.29114,131.84321,155.30579,127.3128,88.70668,80.77133,83.44371,88.56862,86.91092,159.37142,166.20835,101.1381,95.16255,6
ppppp.jpg,167.95513,96.20554,92.71912,160.74607,176.60626,117.52097,104.81041,55.20178,63.41749,97.76096,78.57969,160.95916,169.16422,97.07876,106.06655,6
u.jpg,148.70344,92.87355,108.84436,140.09769,160.2425,136.05746,100.74342,49.19572,69.16694,99.97823,83.7957,158.84561,163.02652,100.87863,104.66566,6
v.webp,149.31688,101.03115,101.84068,134.38458,168.85154,135.89079,103.41486,70.82855,78.21971,131.74644,77.80261,164.45669,179.38626,137.11412,90.83651,6
x.png,147.2856,98.40694,105.64989,148.23101,164.97703,118.19872,107.13063,70.7565,88.12915,108.6145,87.6491,166.36784,169.8774,101.04439,90.79847,6
yyyy.jpg,146.30636,91.72281,112.42046,141.98546,159.20073,128.23681,97.26288,75.79604,84.15263,93.31319,89.2248,164.15502,166.14949,107.39448,98.17027,6
z.jpeg,133.0263,99.4131,85.24737,119.25224,116.58281,128.42528,70.10832,78.21267,68.23155,85.60616,88.01626,164.69898,170.71296,99.46807,97.10603,6
1.webp,160.44692,138.87471,140.6842,161.63345,165.25084,154.05449,87.08931,98.02043,81.64512,76.42811,101.29737,161.47115,147.64166,113.56619,149.33104,7
10-0.png,141.88821,111.77711,82.97796,176.39451,165.90521,147.91836,167.46293,69.2452,68.27461,90.3389,86.74367,164.78406,160.61102,63.81256,54.30064,7
10.webp,141.4525,122.63482,105.6857,168.98385,147.73775,137.17476,120.37819,68.25133,69.27829,92.41801,79.25059,167.203,151.35973,78.85136,81.95939,7
11-0.png,146.97848,100.40125,93.92853,168.72312,167.73915,144.51668,136.50274,58.82361,55.37351,95.48287,76.85573,173.8621,166.41921,78.09598,70.28901,7
11.webp,122.44096,114.46157,96.29353,168.46111,141.84946,131.10762,141.00172,64.61397,57.63822,87.74424,82.64862,171.29896,154.79564,83.09451,83.87501,7
12.webp,151.83101,103.87825,94.30379,168.95326,155.18786,123.54616,116.65679,65.7604,65.52329,90.97257,78.96982,170.93697,154.95652,79.41154,66.26249,7
13-0.png,143.75923,89.40784,87.6992,170.50948,171.68213,126.57712,117.09099,65.49263,68.39341,91.70757,82.95357,170.48227,165.49063,85.99146,79.62178,7
13.jpg,141.29502,109.4478,82.7957,164.14232,155.20552,121.07828,128.63721,65.8684,63.74105,97.68225,78.93089,160.61732,153.57686,75.54114,72.64712,7
14-0.png,156.18278,110.06351,83.10347,178.73732,155.37581,141.23711,168.1537,64.90763,51.71052,86.3984,88.17094,161.07304,153.7786,84.53957,97.40917,7
14.jpg,154.29406,106.42323,117.68909,171.99551,148.38264,107.00184,87.63351,66.1305,76.0258,89.69867,80.00988,168.33362,151.66416,79.72139,77.01238,7
15-0.png,137.04593,97.38215,82.31555,171.9447,167.52748,143.51947,155.17367,64.31214,64.34376,96.85242,85.16316,153.70921,156.82611,75.2939,66.45862,7
16-0.png,140.59498,113.77727,84.64216,176.85884,156.22101,139.21435,151.77347,73.03113,65.46772,95.90571,79.39077,157.54803,149.76762,75.75054,71.98223,7
19-0.png,144.42698,105.92225,90.49988,179.29531,164.9681,135.56262,147.35716,66.33279,66.55626,89.92915,84.04935,159.68112,152.37438,79.14804,70.28927,7
2-0.png,133.64838,100.61618,77.61554,164.64893,176.43397,152.67293,151.16903,65.06861,64.52462,85.47629,89.27212,170.89565,165.93489,59.72913,47.03727,7
2.jpg,132.73734,107.10674,96.02255,175.62839,169.74664,132.0486,131.73407,75.43434,80.11697,92.55376,80.36781,169.71948,158.30681,74.43306,68.36966,7
2.webp,147.455,116.40866,97.66979,169.23992,146.69459,129.27115,135.50391,69.87898,68.17383,90.26408,84.65854,167.86613,146.58547,70.37247,84.23865,7
21-0.png,142.04148,92.71812,89.67878,177.27327,167.22534,134.46531,159.58104,61.69282,64.31826,93.26581,81.24468,170.63899,161.79756,92.87154,99.32267,7
23-0.png,120.30051,100.31229,88.21534,161.76383,165.42067,146.30275,157.1532,74.68161,79.27499,94.76816,86.68792,173.91327,164.46796,77.91904,75.07405,7
2g.jpeg,148.91848,107.41895,78.50924,161.45664,163.4966,108.86308,110.25391,74.22672,68.9566,91.82508,82.60661,163.56304,158.63803,85.98507,77.91755,7
3.jpg,140.89714,112.54073,102.37767,176.99365,154.61294,125.25686,130.62852,81.71701,78.57408,90.3233,84.05379,166.53107,149.95756,80.2609,85.61873,7
31-0.png,147.71551,103.83075,83.06553,174.53456,167.55941,133.9519,157.95508,57.53941,53.76184,86.84839,84.28007,166.8741,154.44532,84.89039,89.88633,7
33-0.png,151.84881,105.25775,87.11251,171.89957,167.5978,130.43638,146.70662,62.36323,64.33297,87.12916,83.51358,171.49422,153.37568,91.22715,83.59675,7
34-0.png,145.03796,101.39416,84.97299,170.72663,170.38114,142.41327,142.74361,59.98024,55.2882,88.723,82.04258,168.66455,163.2285,79.31122,73.01632,7
35-0.png,142.37265,96.98599,77.77802,161.60997,178.76385,145.61702,108.02914,60.08565,56.73346,90.52738,80.10334,174.84477,164.76052,69.1667,63.33174,7
39-0.png,158.07482,98.61312,89.28308,178.11826,166.13882,124.22507,140.69389,58.06418,57.23903,84.2745,88.10396,161.49633,148.89088,88.73157,85.51341,7
4-0.png,144.50514,83.54211,104.49986,162.658,164.88997,152.37416,146.4729,60.80778,63.98174,83.19362,93.48175,169.47883,153.16943,75.30147,79.63846,7
4.jpg,130.57096,127.28109,102.2188,170.5439,138.31075,118.22475,131.51174,81.01093,72.56946,86.67367,87.88975,163.62086,151.49032,79.34446,112.46287,7
40-0.png,121.12293,115.44861,120.26004,173.21077,126.56977,124.36102,134.04037,80.9849,56.87873,94.66015,86.15765,165.02861,160.91783,73.89727,72.31199,7
41-0.png,131.19576,134.3987,95.28149,176.07019,168.82391,152.84241,166.61741,91.15358,72.93324,99.42978,80.96089,160.4905,158.2794,75.75667,75.98911,7
46-0.png,153.94293,104.74211,89.18858,166.20243,158.67222,136.15934,161.38933,69.35745,58.80595,94.48594,86.7441,164.58271,162.81108,80.70134,80.50857,7
48-0.png,156.3597,111.50194,97.10074,169.31438,175.77357,165.79942,152.41081,63.4934,72.47314,93.67989,86.10307,162.2828,155.96858,70.40115,66.21651,7
5-0.png,137.08211,108.96421,82.53637,171.31989,163.90249,142.46131,143.89302,88.89561,90.64418,99.12033,79.54236,167.84096,159.0592,86.05235,73.63422,7
5.jpg,128.24613,122.20356,114.04856,166.07425,164.26043,115.49138,105.67051,92.28522,87.75787,86.92608,86.18511,177.86722,162.045,99.94793,100.63108,7
51-0.png,146.14948,106.03011,80.82661,175.05173,169.54003,137.85227,146.48252,68.83188,72.3827,105.32161,77.67978,164.58463,167.05905,70.74407,61.96043,7
53-0.png,155.65152,106.78491,86.01417,173.07549,166.99619,148.86867,160.06465,67.0622,63.18179,87.07029,82.35837,166.80233,152.10963,93.17095,90.02628,7
56-0.png,139.31175,105.71984,83.83175,169.72191,169.79681,143.95151,82.52943,88.07509,90.10139,92.84245,76.30021,163.8693,161.60201,75.73384,66.11664,7
57-0.png,145.85383,98.03654,86.91237,172.86684,163.61345,135.05832,148.26542,70.93466,72.44248,92.73375,81.25785,167.80794,156.92322,76.1156,72.23807,7
58-0.png,142.52044,106.17525,92.49774,171.69487,168.36634,141.29189,146.98185,72.38615,76.70836,93.89974,81.53392,166.3637,155.43671,77.87983,74.39493,7
59-0.png,135.41263,79.38717,99.12248,172.59523,176.95635,154.32949,141.98855,62.46943,70.55695,85.38481,85.43537,172.13227,164.3187,92.72274,92.33507,7
6-0.png,151.60946,104.20498,86.60774,177.21615,163.88535,145.43261,164.36658,76.11479,67.80363,88.99986,86.7669,163.85997,152.35833,75.00663,71.61363,7
6.webp,127.9965,116.33743,89.26883,167.39918,152.74916,117.45997,140.55778,71.41724,62.13333,82.87581,86.22896,174.96431,155.38114,93.9205,107.17132,7
61-0.png,146.78931,107.99066,74.55208,175.57983,172.49419,140.41096,160.20736,65.65733,64.8781,111.87291,76.18843,115.73518,151.77859,131.0117,75.7851,7
62-0.png,159.38716,92.35322,82.28911,173.3219,178.55694,140.8029,151.04892,49.70334,51.01845,87.31639,147.89052,174.84789,175.86295,88.45152,74.16649,7
63-0.png,124.12899,110.08651,99.94474,172.13598,151.1433,120.46332,141.16301,54.79772,58.03081,98.31336,61.16263,173.03253,156.70895,67.73063,68.85163,7
64-0.png,141.38801,85.04467,86.65981,171.56567,171.42236,130.6737,112.55348,68.04936,66.25753,88.13486,88.77726,174.96723,173.25739,82.42211,70.93385,7
67-0.png,137.09752,109.68892,102.88852,172.75122,158.75003,127.07233,136.37759,83.64473,77.08147,94.15817,81.71995,162.00594,152.22078,86.5654,85.35671,7
7-0.png,151.33731,99.39936,86.14301,177.81124,171.22609,136.37309,151.54135,60.99716,58.12323,81.55373,92.02757,167.26474,156.69582,93.89053,96.29093,7
7.jpg,138.63966,120.46098,86.16841,165.73717,154.76017,145.90046,134.92806,78.84155,73.17682,93.38122,81.14693,161.48462,154.17882,78.3174,75.16115,7
70-0.png,154.1892,104.25764,79.8881,174.59602,171.6764,138.92786,149.98727,57.353,51.09494,87.29937,85.3266,166.16804,156.96644,77.52087,75.94493,7
76-0.png,140.32711,111.12076,87.15154,164.98184,162.37653,139.95814,149.36109,70.23198,54.72148,79.99946,95.37002,169.39348,150.7273,135.34051,99.65761,7
8-0.png,122.38996,108.26658,85.95014,168.50803,174.54741,148.6517,158.32121,58.7665,65.16674,97.4181,82.03059,174.41837,167.52139,74.67279,64.69783,7
8.jpg,151.68863,117.35041,95.35114,175.19915,152.46036,138.04044,141.13283,77.29502,73.722,93.09777,79.97127,162.01964,150.56082,84.41422,74.78027,7
86-0.png,150.75085,83.49836,92.35267,171.71762,162.1654,130.86245,161.0942,47.63307,51.44851,85.15903,76.73983,173.73658,160.19545,116.40081,114.68413,7
88-0.png,141.63067,105.14977,92.53867,170.13913,147.75189,128.88957,143.99917,48.47574,50.89734,89.66731,79.49591,165.16186,153.0765,87.05088,85.60568,7
9.jpg,148.13358,96.70637,109.12589,167.65811,137.88624,122.15338,110.54847,62.83755,72.37794,88.78095,77.47619,176.89017,158.07105,101.06762,97.98383,7
90-0.png,126.14137,106.08672,91.34543,178.27554,158.31127,124.39113,141.34153,44.22009,48.6453,91.38087,74.35793,160.7004,158.07123,106.19083,84.82209,7
a.jpg,144.31862,109.06628,101.01188,171.91441,150.33729,108.98812,119.6664,73.00217,68.68609,84.9129,109.21715,154.99065,140.67191,79.66449,104.76151,7
aa.jpg,135.62876,111.63687,112.22538,164.14118,160.92912,125.56881,101.05481,80.00058,75.0379,85.67065,87.06348,176.49314,161.6433,71.73915,77.30238,7
aaa.jpg,151.54566,96.89931,93.70552,172.77867,163.25925,131.32221,141.6656,75.30609,77.51099,91.45991,80.15256,171.32535,156.40629,74.95913,62.80748,7
b.jpg,137.86154,138.01843,109.6648,175.47756,158.97785,143.94676,111.70429,89.57935,74.59136,87.10331,93.41385,164.6725,149.82238,82.77841,92.36756,7
bb.jpg,138.33106,114.61978,103.77364,163.09231,130.12848,117.40413,145.89283,80.01354,75.82862,81.26,98.52746,167.2116,159.22942,81.93936,79.75467,7
c.jpg,123.73948,119.64304,96.59038,174.30237,158.97975,154.29119,129.7722,74.93251,76.97821,92.07725,79.78471,173.15285,162.53532,67.30456,67.68926,7
cc.jpg,130.54057,106.80905,96.97889,169.71249,164.75659,129.92528,116.58132,81.96371,79.15502,91.20081,82.32839,173.55292,159.32308,81.59484,92.62045,7
cchf.jpg,132.35446,110.88671,96.34228,152.21135,125.35847,117.55065,145.8592,77.67303,72.74977,83.43239,87.78144,175.24095,162.24011,101.40056,114.42642,7
cf.jpg,151.46499,101.94398,117.16114,117.2167,92.4306,82.9444,142.98652,85.44604,84.21929,84.01207,84.77552,162.17383,145.44596,83.5122,94.31722,7
cx.jpg,139.40138,133.3428,106.28803,172.66142,147.10701,153.89299,131.55612,82.72719,75.58939,92.9917,82.19616,166.65347,155.07495,66.42589,72.78392,7
d.png,154.04053,103.68389,102.13792,177.47607,135.65128,129.29448,143.9485,80.69351,75.74483,91.48424,78.59001,164.91733,152.27822,89.68971,88.47998,7
da.jpg,152.30595,106.29606,101.17863,168.56844,142.97458,130.71962,127.69799,80.92822,77.87756,91.38653,79.88826,160.15173,148.26872,77.67409,71.82604,7
dd.jpeg,154.50736,107.13111,104.42906,152.99658,136.6893,108.73433,136.43131,69.37205,64.05044,78.44818,90.76779,166.02232,149.60354,94.32345,92.93111,7
df.jpg,131.50817,110.72255,89.16729,178.21098,163.5927,147.37493,126.14227,71.93336,71.23108,92.72039,79.34164,169.35436,160.85117,71.61551,66.66754,7
e.jpg,139.6717,113.99497,104.70456,175.15727,156.77712,137.20295,118.88171,80.62708,81.53519,92.69017,80.87318,159.88267,152.22355,73.95748,75.47154,7
ew.jpg,145.14533,98.88983,128.24725,143.54181,141.79141,81.29431,111.17757,80.24309,84.13242,82.50957,86.13774,173.68202,156.6616,115.3973,121.94494,7
f.webp,137.72671,109.00107,87.56898,170.92484,155.4239,121.61844,138.12475,64.54516,53.68133,78.89422,86.06368,174.21559,156.43817,106.96458,116.35055,7
fd.jpg,145.85334,93.96088,104.86703,172.49182,165.52738,118.93285,118.8326,72.82496,78.28068,88.45025,90.69805,174.58833,158.38287,87.17307,119.51773,7
ff.webp,134.80833,137.39345,110.3682,176.01449,155.95483,153.64097,100.10689,93.80027,95.48042,95.68354,80.75939,159.06304,156.78115,80.23829,72.35334,7
fff.jpg,140.02284,110.01103,91.88449,172.82154,161.30533,133.70096,123.69102,67.32583,65.78916,84.99622,92.19679,167.20596,154.75558,80.3107,88.6737,7
g.jpg,145.41102,133.69647,114.66226,172.10591,151.89237,139.34613,117.32582,87.47832,86.10955,92.92384,77.45732,163.07322,146.40568,76.30356,70.83777,7
gc.jpg,145.55647,110.49123,114.58164,173.14065,143.33562,117.52205,125.63503,83.9405,80.78346,88.73489,84.07758,160.2922,147.06269,72.49262,75.99676,7
gf.jpg,139.50647,119.95327,116.18354,174.1019,153.58378,121.4231,113.04951,87.05003,87.37357,87.44591,84.3291,167.56126,152.2277,82.86005,82.45088,7
gg.jpg,138.43065,119.61005,127.40735,153.0791,124.68843,142.24348,113.27725,98.40406,84.93278,90.47372,86.8165,170.7423,168.06859,92.02222,80.27838,7
zzz.webp,145.70416,117.34358,96.17509,165.22739,150.78817,138.26481,137.11603,78.43733,81.98131,89.36704,84.66209,156.51884,150.84975,88.88247,82.14798,7
1.jpg,166.758,114.16323,147.60598,95.58755,142.17237,159.59422,141.67197,164.35672,130.93472,96.71056,84.21165,155.73283,179.32091,121.69574,75.59625,8
10.png,72.10221,134.35396,150.97939,74.80851,130.94037,152.62344,145.39097,136.25775,151.81338,97.7225,73.56274,166.75908,146.51612,66.55648,118.14364,8
101.jpg,85.38475,138.88503,156.20159,68.28268,138.57141,162.59629,143.0165,130.24176,148.13586,111.64035,78.68477,165.43873,149.76541,82.17952,135.97309,8
102.jpg,136.26208,126.69814,152.7578,81.37932,146.1338,164.15121,152.23697,151.5595,146.29504,128.60617,58.10919,160.29799,173.00308,121.39674,89.94285,8
11.png,72.98742,140.49271,148.89003,74.16206,132.69623,146.60685,132.66608,142.39058,144.8795,94.75838,96.86396,167.15092,132.38292,71.05471,105.21154,8
12.png,138.75497,123.13321,141.91855,89.12645,147.44942,147.00347,134.88945,137.2112,141.99817,97.24969,110.35828,160.85344,114.2066,69.90512,109.92378,8
13.jpeg,79.26892,123.36433,147.71627,87.09675,138.47923,170.43123,156.39708,119.26972,156.86188,120.66814,95.72515,165.18708,135.10515,88.36936,95.76687,8
14.png,84.5686,126.23323,148.0319,87.93999,126.41389,168.07746,147.19918,138.28392,149.34893,98.65141,93.34952,164.80247,133.97619,77.93903,121.09638,8
15.png,140.42715,117.83767,152.00649,93.22033,143.4273,158.13812,149.42709,143.7881,137.01405,93.02709,84.03968,156.79164,173.82927,80.36446,71.57662,8
16.png,137.63232,122.95138,159.30169,87.67978,152.02266,153.53002,147.06809,155.70205,125.68453,89.76391,92.6455,151.00465,172.25813,97.43656,65.71135,8
17.png,150.28819,112.47929,150.96048,92.07256,135.41559,161.38853,137.63669,166.76958,130.03266,97.56098,90.14911,159.52891,176.06616,121.55175,71.96744,8
19.png,154.78029,105.24824,151.78718,103.82419,134.75377,149.37999,132.52186,151.9093,98.74642,87.73068,92.9134,159.71663,177.05201,101.37845,62.43585,8
21.png,85.05053,122.29087,149.51466,87.59971,142.68833,166.00114,157.0694,153.31367,147.64274,97.36444,97.70862,165.12135,132.07935,72.53501,98.00594,8
25.png,160.81584,115.85314,150.77729,102.11848,154.28712,152.15651,138.85923,133.63091,143.22297,97.58657,83.97823,134.22822,70.26029,40.44171,155.16839,8
26.png,120.06504,122.90579,147.91275,89.00145,150.38078,165.15281,158.67999,123.6836,151.36712,107.71025,99.03689,167.89676,134.58883,87.38708,96.99708,8
27.png,131.95067,120.14087,156.20703,90.19408,145.07225,170.9782,167.2893,157.02738,140.42987,102.83147,79.10134,154.56801,175.09112,103.91705,85.5116,8
29.png,102.01046,137.15739,147.1423,76.68125,131.63341,157.54984,130.03441,99.65788,155.85167,89.91481,85.98339,165.44466,142.35638,71.60086,114.68101,8
30.png,79.63271,123.96941,150.1008,85.23539,142.88439,165.32659,156.10795,151.44619,145.90761,95.53498,102.74175,164.91152,126.02163,71.06383,104.00214,8
32.png,107.72683,122.83008,137.91645,92.5984,150.62553,160.32887,151.25821,128.89526,142.2604,110.46482,101.15549,166.18507,141.45953,77.91275,104.21546,8
33.png,149.6244,118.86957,146.3417,78.87886,131.33198,159.30443,127.15129,145.87478,114.95268,83.60602,82.65797,157.46436,170.97111,116.58104,80.57389,8
36.png,149.34586,124.85405,151.82895,93.18658,132.50675,144.91259,128.32777,145.01867,127.96261,80.30373,84.13853,156.54476,177.79155,97.4595,60.83098,8
38.png,140.85522,121.63694,155.90733,84.3595,152.35264,167.62384,161.5977,160.23501,134.5055,108.53451,80.04249,156.06602,174.23653,91.41999,77.43428,8
4.png,154.42715,126.97438,151.74842,80.93934,140.0843,154.02421,141.84975,151.04995,135.3049,111.80631,83.47035,158.59527,179.1436,126.21093,79.32616,8
40.jpg,100.79496,120.53383,144.49244,96.28862,136.33874,169.26578,156.23498,134.62451,149.43882,106.78597,85.88111,149.4311,123.27756,82.10852,128.80763,8
41.png,121.42076,117.95542,153.15105,85.09143,136.56638,167.51107,155.77983,157.91983,131.67153,110.35711,69.70946,155.04473,166.48635,91.97726,89.48498,8
42.jpg,95.11862,134.01225,150.98218,72.90036,134.90814,173.41571,156.20349,125.6058,160.95973,128.57853,90.05367,175.20628,151.40683,86.89552,81.34036,8
43.jpg,99.41902,125.44997,144.30937,86.53646,135.62329,175.00646,159.9741,137.017,163.51696,112.09933,96.17668,170.98151,145.01162,84.3029,89.06266,8
44.webp,141.09293,108.60894,146.78888,105.41751,148.48112,166.3627,158.26425,138.49806,168.50159,114.94362,102.49259,163.40079,137.88351,90.776,96.68845,8
45.webp,133.32844,120.81969,147.75596,96.33717,155.03021,169.41742,155.40176,112.81186,155.93385,120.00532,83.41502,154.71806,129.40798,100.42693,116.32008,8
46.jpg,100.96071,135.57642,152.53601,77.79726,147.81542,174.71322,165.54075,104.08133,159.0818,133.12354,88.46574,171.93392,148.49469,86.73007,99.96757,8
47.jpg,69.13795,130.81129,150.63495,78.6169,127.84204,171.40813,142.9305,139.78004,148.06878,102.11288,90.33657,159.42321,129.7429,78.29982,120.50346,8
48.jpg,134.4635,122.50006,148.16772,82.59334,137.44376,167.99018,146.2971,149.33511,133.52131,109.27478,78.35416,163.18579,172.29194,115.66566,87.50443,8
49.jpg,92.62719,111.96111,146.20675,102.34454,144.07108,173.55766,154.24269,138.13825,169.90395,132.05366,79.95144,167.71374,140.32698,80.58195,96.57922,8
52.webp,116.79168,124.64298,142.93583,87.27589,141.63481,164.40656,146.02963,131.33377,156.96296,111.92492,92.25711,172.8108,157.44913,70.20763,91.49406,8
53.jpg,140.00169,122.00532,156.41151,85.06527,157.03026,163.10678,146.50882,155.01952,144.6013,112.13262,80.71085,160.13506,172.1727,128.55316,85.62957,8
54.jpg,120.80092,126.7527,152.65858,84.10159,149.65672,162.07989,160.94492,121.8202,160.98658,115.14581,99.88021,168.80611,137.02554,88.26331,87.24883,8
55.jpg,97.62723,130.82907,146.61749,77.6684,135.63531,166.33728,141.05313,130.54436,158.43481,117.95323,94.11837,169.37092,151.32633,79.74189,99.99389,8
56.jpg,157.37841,117.36821,146.07505,89.67698,135.08864,157.58483,127.44494,160.3307,150.22033,125.54413,61.43991,160.70875,175.33288,119.70972,80.88305,8
57.jpg,136.57663,126.19146,155.93612,81.05745,148.51153,164.81416,152.0969,157.27913,131.39,104.08794,69.30762,158.37572,158.49781,82.21686,80.64808,8
6.png,155.92251,108.84508,148.57798,96.36127,141.88289,177.04094,145.96615,159.8962,149.53363,104.39539,76.48051,151.34037,163.01273,109.67075,89.26452,8
60.jpg,107.19358,130.28455,150.92018,78.45022,142.15338,175.47087,149.42989,127.79036,161.65646,128.68176,85.45246,168.93482,154.55142,82.85619,83.82267,8
61.jpg,132.77242,107.34497,151.04304,97.2226,144.99002,169.29485,144.96958,163.51236,114.00688,93.57406,77.40123,150.40665,171.50358,91.22839,73.19419,8
62.jpg,80.56104,123.7539,146.4098,87.62288,127.1898,172.19403,166.53802,136.48335,155.62626,102.8863,67.58365,162.61099,152.45076,72.61265,114.69916,8
63.webp,131.91185,126.54715,147.18787,80.73515,156.17752,169.44406,159.76517,131.53626,159.12187,125.96823,71.62647,163.97498,149.67149,94.45346,110.09813,8
65.jpg,72.96238,132.99407,153.02703,74.83901,127.71194,178.11811,162.91124,129.51047,156.63306,111.43207,96.91734,164.22213,128.37946,85.49303,102.53271,8
67.webp,126.95413,125.29539,149.09013,80.2027,126.88469,170.84999,143.36976,149.64855,140.72874,120.25476,63.81262,171.67268,158.65241,90.35509,81.86022,8
